city,feature,auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid
Trostianets,s2__composite__ndre__winter_baseline_max,0.36619897796638246,0.6338010220336175,lower=damaged,57472.0,0.03204661778621385,0.030372509512946837,0.06017683936455706,8737
Trostianets,s2__composite__ndwi__prebattle_baseline_mean,0.6325266659020529,0.6325266659020529,higher=damaged,99270.0,0.033719527646247804,-0.07184984062339103,-0.10076822010943111,8737
Trostianets,s2__composite__ndwi__winter_baseline_mean,0.6325266659020529,0.6325266659020529,higher=damaged,99270.0,0.033719527646247804,-0.07184984062339103,-0.10076822010943111,8737
Trostianets,s2__composite__b11__prebattle_baseline_mean,0.3716532222094787,0.6283467777905213,lower=damaged,58328.0,0.03974052072608223,0.20384531344138698,0.21543788407630654,8737
Trostianets,s2__composite__b11__winter_baseline_mean,0.3716532222094787,0.6283467777905213,lower=damaged,58328.0,0.03974052072608223,0.20384531344138698,0.21543788407630654,8737
Trostianets,s2__composite__cire__prebattle_baseline_max,0.3792675000955767,0.6207324999044233,lower=damaged,59523.0,0.053059899224579765,0.05413067423635059,0.09243744295737738,8737
Trostianets,s2__composite__cire__winter_baseline_max,0.3792675000955767,0.6207324999044233,lower=damaged,59523.0,0.053059899224579765,0.05413067423635059,0.09243744295737738,8737
Trostianets,s2__composite__b07__post_winter_baseline_max,0.6199264696512088,0.6199264696512088,higher=damaged,97292.5,0.05465179519189298,0.24356835666630003,0.2324971022245219,8737
Trostianets,s2__composite__ndre__post_winter_baseline_std,0.6128633507920124,0.6128633507920124,higher=damaged,96184.0,0.07055257995273584,0.012228521331326741,0.008625566408523067,8737
Trostianets,s2__composite__ndwi__prebattle_baseline_std,0.6041148959488218,0.6041148959488218,higher=damaged,94811.0,0.0952817888536281,0.022386758829853304,0.017792801334888843,8737
Trostianets,s2__composite__ndwi__winter_baseline_std,0.6041148959488218,0.6041148959488218,higher=damaged,94811.0,0.0952817888536281,0.022386758829853304,0.017792801334888843,8737
Trostianets,s2__composite__b11__post_winter_baseline_max,0.6035924099348805,0.6035924099348805,higher=damaged,94729.0,0.09695484500320906,0.2753947898745537,0.26267950967072157,8737
Trostianets,s2__composite__ndvi__post_winter_baseline_mean,0.39708299881484876,0.6029170011851512,lower=damaged,62319.0,0.09915229682485856,0.13239443107977827,0.15105334662083836,8737
Trostianets,s2__composite__cire__post_winter_baseline_mean,0.39751627989958077,0.6024837201004192,lower=damaged,62387.0,0.10058278682785327,0.15024273108300162,0.17553448478820566,8737
Trostianets,s2__composite__cire__post_winter_baseline_std,0.6013622867046424,0.6013622867046424,higher=damaged,94379.0,0.10436167707640776,0.023486456087263567,0.018616781572026883,8737
Trostianets,s2__composite__ndre__post_winter_baseline_mean,0.40065119598322946,0.5993488040167705,lower=damaged,62879.0,0.11142866220297898,0.10356830817762747,0.11535602234154065,8737
Trostianets,s2__composite__ndvi__prebattle_baseline_max,0.40095066967414716,0.5990493303258528,lower=damaged,62926.0,0.11251129475401885,0.08094031984607379,0.10764338545976454,8737
Trostianets,s2__composite__ndvi__winter_baseline_max,0.40095066967414716,0.5990493303258528,lower=damaged,62926.0,0.11251129475401885,0.08094031984607379,0.10764338545976454,8737
Trostianets,s2__composite__cire__post_winter_baseline_max,0.4072969632093385,0.5927030367906615,lower=damaged,63922.0,0.13745908534343718,0.19128902753194174,0.20468986639566059,8737
Trostianets,s2__composite__ndwi__post_winter_baseline_mean,0.591498770246333,0.591498770246333,higher=damaged,92831.0,0.14261758734238014,-0.1628958039840455,-0.17884104790988248,8737
Trostianets,s2__composite__b11__prebattle_baseline_max,0.41438238330083726,0.5856176166991627,lower=damaged,65034.0,0.1701285010826551,0.2130647972226143,0.2225481475701175,8737
Trostianets,s2__composite__b11__winter_baseline_max,0.41438238330083726,0.5856176166991627,lower=damaged,65034.0,0.1701285010826551,0.2130647972226143,0.2225481475701175,8737
Trostianets,s2__composite__b12__prebattle_baseline_std,0.5752571013495431,0.5752571013495431,higher=damaged,90282.0,0.22790017835378606,0.006595347346638511,0.0044097921276955295,8737
Trostianets,s2__composite__b12__winter_baseline_std,0.5752571013495431,0.5752571013495431,higher=damaged,90282.0,0.22790017835378606,0.006595347346638511,0.0044097921276955295,8737
