feature,H_statistic,p_value,significant,n_groups
s2__composite__b05__post_winter_baseline__p90,95.51869865196547,2.1559891349346562e-18,True,7
s2__composite__b8a__post_winter_baseline__min,94.26289418209075,3.936297134499542e-18,True,7
s2__composite__b12__winter_baseline__min,92.80793865976851,7.903233724676851e-18,True,7
s2__composite__b12__prebattle_baseline__min,92.80793865976851,7.903233724676851e-18,True,7
s2__composite__b08__winter_baseline__p50,92.77332900695416,8.035320815865315e-18,True,7
s2__composite__b08__prebattle_baseline__p50,92.77332900695416,8.035320815865315e-18,True,7
s2__composite__b08__prebattle_baseline__mean,91.40695465149118,1.5456084866920113e-17,True,7
s2__composite__b08__winter_baseline__mean,91.40695465149118,1.5456084866920113e-17,True,7
s2__composite__ndwi__winter_baseline__std,91.3020297529205,1.6252038832836948e-17,True,7
s2__composite__ndwi__prebattle_baseline__std,91.3020297529205,1.6252038832836948e-17,True,7
s2__composite__b8a__post_winter_baseline__p50,91.0803423169049,1.8070966372750786e-17,True,7
s2__composite__b04__winter_baseline__p10,90.40934671238698,2.4911793737105475e-17,True,7
s2__composite__b04__prebattle_baseline__p10,90.40934671238698,2.4911793737105475e-17,True,7
s2__composite__ndwi__winter_baseline__max_abs_delta,89.95239104772067,3.0997590782308424e-17,True,7
s2__composite__ndwi__prebattle_baseline__max_abs_delta,89.95239104772067,3.0997590782308424e-17,True,7
s2__composite__ndvi__prebattle_baseline__max_abs_delta,89.751392830745,3.412513103523131e-17,True,7
s2__composite__ndvi__winter_baseline__max_abs_delta,89.751392830745,3.412513103523131e-17,True,7
s2__composite__ndvi__winter_baseline__std,88.6432727647564,5.796294464697971e-17,True,7
s2__composite__ndvi__prebattle_baseline__std,88.6432727647564,5.796294464697971e-17,True,7
s2__composite__ndbi__post_winter_baseline__max_abs_delta,88.4885234376768,6.241233069878776e-17,True,7
s2__composite__b07__prebattle_baseline__min,88.23538051153852,7.043809229908386e-17,True,7
s2__composite__b07__winter_baseline__min,88.23538051153852,7.043809229908386e-17,True,7
s2__composite__ndbi__post_winter_baseline__std,88.16379357535472,7.288924868953172e-17,True,7
s2__composite__b07__prebattle_baseline__p10,87.90554648463485,8.246144941202112e-17,True,7
s2__composite__b07__winter_baseline__p10,87.90554648463485,8.246144941202112e-17,True,7
s2__composite__ndre__prebattle_baseline__std,86.57527822635521,1.5565878158629478e-16,True,7
s2__composite__ndre__winter_baseline__std,86.57527822635521,1.5565878158629478e-16,True,7
s2__composite__b05__winter_baseline__mean,86.40958358589391,1.6847219362457497e-16,True,7
s2__composite__b05__prebattle_baseline__mean,86.40958358589391,1.6847219362457497e-16,True,7
s2__composite__b08__post_winter_baseline__p90,85.27483987751368,2.8954758132059776e-16,True,7
s2__composite__b05__winter_baseline__p50,85.2029029044873,2.9965739270854726e-16,True,7
s2__composite__b05__prebattle_baseline__p50,85.2029029044873,2.9965739270854726e-16,True,7
s2__composite__b02__winter_baseline__min,84.94798778030945,3.3840567663616373e-16,True,7
