feature,H_statistic,p_value,significant,n_groups
s2__composite__ndvi__post_winter_baseline__max_abs_delta,23.97564966936596,8.077747005778026e-05,True,5
s2__composite__ndre__prebattle_baseline__min,23.733653071477665,9.031796919270947e-05,True,5
s2__composite__ndre__winter_baseline__min,23.733653071477665,9.031796919270947e-05,True,5
s2__composite__b8a__prebattle_baseline__max_abs_delta,23.610662481092447,9.558738973296035e-05,True,5
s2__composite__b8a__winter_baseline__max_abs_delta,23.610662481092447,9.558738973296035e-05,True,5
s2__composite__b12__post_winter_baseline__std,23.58710918401474,9.663079338862788e-05,True,5
s2__composite__b8a__winter_baseline__std,23.473467973256323,0.00010182613801301596,True,5
s2__composite__b8a__prebattle_baseline__std,23.473467973256323,0.00010182613801301596,True,5
s2__composite__ndre__winter_baseline__p10,23.187757697440986,0.00011614537038647443,True,5
s2__composite__ndre__prebattle_baseline__p10,23.187757697440986,0.00011614537038647443,True,5
s2__composite__b05__prebattle_baseline__std,23.126428088543687,0.0001194705069615456,True,5
s2__composite__b05__winter_baseline__std,23.126428088543687,0.0001194705069615456,True,5
s2__composite__ndbi__post_winter_baseline__max,22.75143112230968,0.0001419579840315279,True,5
s2__composite__ndvi__winter_baseline__p90,22.406143098677585,0.00016635543849486157,True,5
s2__composite__ndvi__prebattle_baseline__p90,22.406143098677585,0.00016635543849486157,True,5
s2__composite__ndre__prebattle_baseline__p50,21.727004662788886,0.00022711917568508315,True,5
s2__composite__ndre__winter_baseline__p50,21.727004662788886,0.00022711917568508315,True,5
s2__composite__b02__prebattle_baseline__p10,21.607908876219557,0.0002398444809017635,True,5
s2__composite__b02__winter_baseline__p10,21.607908876219557,0.0002398444809017635,True,5
s2__composite__ndvi__prebattle_baseline__p10,21.369926549842454,0.0002674279296333142,True,5
s2__composite__ndvi__winter_baseline__p10,21.369926549842454,0.0002674279296333142,True,5
s2__composite__ndbi__post_winter_baseline__p90,21.06240494906098,0.0003077736786270375,True,5
s2__composite__b05__winter_baseline__p10,20.705500002008467,0.00036220869903572247,True,5
s2__composite__b05__prebattle_baseline__p10,20.705500002008467,0.00036220869903572247,True,5
s2__composite__ndre__prebattle_baseline__mean,20.620770176991883,0.00037647317919827086,True,5
s2__composite__ndre__winter_baseline__mean,20.620770176991883,0.00037647317919827086,True,5
s2__composite__b03__prebattle_baseline__p10,20.301206909358115,0.00043545903223413395,True,5
s2__composite__b03__winter_baseline__p10,20.301206909358115,0.00043545903223413395,True,5
s2__composite__ndre__winter_baseline__p90,20.146827682436218,0.0004671469156181583,True,5
s2__composite__ndre__prebattle_baseline__p90,20.146827682436218,0.0004671469156181583,True,5
s2__qa__cloud_freq__crossbattle__max_abs_delta,20.00086506939164,0.0004992028951559989,True,5
s2__composite__ndvi__winter_baseline__max,19.822503151491432,0.0005413432190619657,True,5
s2__composite__ndvi__prebattle_baseline__max,19.822503151491432,0.0005413432190619657,True,5
s2__composite__b02__prebattle_baseline__min,19.74963955752285,0.0005595544175014817,True,5
s2__composite__b02__winter_baseline__min,19.74963955752285,0.0005595544175014817,True,5
s2__composite__b05__winter_baseline__min,19.47599317282433,0.0006335269280557176,True,5
s2__composite__b05__prebattle_baseline__min,19.47599317282433,0.0006335269280557176,True,5
s2__composite__ndvi__prebattle_baseline__min,19.396890468375208,0.0006566582721607016,True,5
s2__composite__ndvi__winter_baseline__min,19.396890468375208,0.0006566582721607016,True,5
s2__composite__b07__post_winter_baseline__std,18.96211951513963,0.0007995272344770597,True,5
s2__composite__b04__winter_baseline__p10,18.68895068464469,0.0009045954339941901,True,5
s2__composite__b04__prebattle_baseline__p10,18.68895068464469,0.0009045954339941901,True,5
