city,feature,jm_distance,bhattacharyya
Avdiivka,s2__composite__ndwi__prebattle_baseline__mean,0.26000512,0.13926503
Avdiivka,s2__composite__ndwi__prebattle_baseline__p10,0.23575664,0.12542516
Avdiivka,s2__composite__ndwi__prebattle_baseline__p50,0.25856435,0.13843739
Avdiivka,s2__composite__ndwi__prebattle_baseline__p90,0.22173297,0.11750784
Avdiivka,s2__composite__ndwi__prebattle_baseline__std,0.015086651,0.007571967
Avdiivka,s2__composite__ndwi__prebattle_baseline__min,0.19881034,0.104699835
Avdiivka,s2__composite__ndwi__prebattle_baseline__max,0.18982613,0.099724315
Avdiivka,s2__composite__ndwi__prebattle_baseline__max_abs_delta,0.009122968,0.004571953
Avdiivka,s2__obs_count__prebattle_baseline__p10,0.021928549,0.011024819
Avdiivka,s2__obs_count__prebattle_baseline__p50,0.031907916,0.016082564
Avdiivka,s2__obs_count__prebattle_baseline__p90,0.024671674,0.012412576
Avdiivka,s2__obs_count__prebattle_baseline__min,0.021605134,0.01086135
Avdiivka,s2__obs_count__prebattle_baseline__max_abs_delta,9.23872e-05,4.6231748e-05
Avdiivka,s2__composite__b02__winter_baseline__mean,0.104614615,0.053724952
Avdiivka,s2__composite__b02__winter_baseline__p10,0.1681546,0.08782339
Avdiivka,s2__composite__b02__winter_baseline__p50,0.13674903,0.07082429
Avdiivka,s2__composite__b02__winter_baseline__p90,0.029698014,0.014960321
Avdiivka,s2__composite__b02__winter_baseline__std,0.0025167465,0.0012591553
Avdiivka,s2__composite__b02__winter_baseline__min,0.18612015,0.09767909
Avdiivka,s2__composite__b02__winter_baseline__max,0.022936106,0.011534292
Avdiivka,s2__composite__b02__winter_baseline__max_abs_delta,0.0002619028,0.00013101546
Avdiivka,s2__composite__b03__winter_baseline__mean,0.07527578,0.038364507
Avdiivka,s2__composite__b03__winter_baseline__p10,0.1553626,0.08086444
Avdiivka,s2__composite__b03__winter_baseline__p50,0.09245288,0.04732908
Avdiivka,s2__composite__b03__winter_baseline__p90,0.022040367,0.011081323
Avdiivka,s2__composite__b03__winter_baseline__std,0.002395749,0.0011985834
Avdiivka,s2__composite__b03__winter_baseline__min,0.14743507,0.07657601
Avdiivka,s2__composite__b03__winter_baseline__max,0.013144851,0.0065942113
Avdiivka,s2__composite__b03__winter_baseline__max_abs_delta,8.428097e-05,4.2095417e-05
Avdiivka,s2__composite__b04__winter_baseline__mean,0.08575904,0.043825965
Avdiivka,s2__composite__b04__winter_baseline__p10,0.1350789,0.06992836
Avdiivka,s2__composite__b04__winter_baseline__p50,0.093019605,0.047626123
Avdiivka,s2__composite__b04__winter_baseline__p90,0.030219316,0.01522501
Avdiivka,s2__composite__b04__winter_baseline__std,0.005776167,0.0028922257
Avdiivka,s2__composite__b04__winter_baseline__min,0.12686193,0.0655321
Avdiivka,s2__composite__b04__winter_baseline__max,0.021176696,0.010644862
Avdiivka,s2__composite__b04__winter_baseline__max_abs_delta,0.002460599,0.0012311242
Avdiivka,s2__composite__b05__winter_baseline__mean,0.15457785,0.08043917
Avdiivka,s2__composite__b05__winter_baseline__p10,0.19192171,0.100882575
Avdiivka,s2__composite__b05__winter_baseline__p50,0.15762591,0.08209219
Avdiivka,s2__composite__b05__winter_baseline__p90,0.11660111,0.060069095
Avdiivka,s2__composite__b05__winter_baseline__std,0.10574663,0.054322354
Avdiivka,s2__composite__b05__winter_baseline__min,0.19369423,0.10186346
Avdiivka,s2__composite__b05__winter_baseline__max,0.1004951,0.051553957
Avdiivka,s2__composite__b05__winter_baseline__max_abs_delta,0.106835485,0.054897413
Avdiivka,s2__composite__b07__winter_baseline__mean,0.17530525,0.091734424
Avdiivka,s2__composite__b07__winter_baseline__p10,0.21710646,0.11490959
Avdiivka,s2__composite__b07__winter_baseline__p50,0.17941272,0.09398803
Avdiivka,s2__composite__b07__winter_baseline__p90,0.13330054,0.06897531
Avdiivka,s2__composite__b07__winter_baseline__std,0.1608274,0.0838314
Avdiivka,s2__composite__b07__winter_baseline__min,0.21958363,0.11629999
Avdiivka,s2__composite__b07__winter_baseline__max,0.12062645,0.062208727
