auc_raw,auc_best,direction,mann_whitney_u,mann_whitney_p,mean_damaged,mean_control,n_valid,city,feature,source,product
0.5709654862511689,0.5709654862511689,higher=damaged,2433246.5,0.00011757550304427567,0.4059690833091736,0.3660241365432739,17364,Irpin,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.5707686134546952,0.5707686134546952,higher=damaged,2432407.5,0.0001228123926405417,0.3989277184009552,0.361244797706604,17364,Irpin,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.5453748385302825,0.5453748385302825,higher=damaged,2324188.5,0.013801779273720446,0.19281968474388123,0.1703982651233673,17364,Irpin,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.5420885411350338,0.5420885411350338,higher=damaged,2310183.5,0.02236908189163561,0.22305382788181305,0.20474131405353546,17364,Irpin,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5408635418096576,0.5408635418096576,higher=damaged,2304963.0,0.026584589414074003,0.1968771070241928,0.1784851998090744,17364,Irpin,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.7177518794597065,0.7177518794597065,higher=damaged,29017350.5,2.9408702013655646e-31,0.2077668160200119,0.1776179075241089,170104,Kharkiv,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.717539885863568,0.717539885863568,higher=damaged,29008780.0,3.357649724192194e-31,0.18401889503002167,0.15521998703479767,170104,Kharkiv,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.7025358075129314,0.7025358075129314,higher=damaged,28402193.5,2.8837168308051705e-27,0.19966259598731995,0.1730705201625824,170104,Kharkiv,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.6225976738758094,0.6225976738758094,higher=damaged,25170446.0,5.862301252416702e-11,-0.010631512850522995,-0.0322243832051754,170104,Kharkiv,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.6035993440487408,0.6035993440487408,higher=damaged,24401948.5,3.1548197874689876e-08,-0.005583193153142929,-0.025656847283244133,170101,Kharkiv,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.5849898788239114,0.5849898788239114,higher=damaged,23650034.0,5.657517719904582e-06,-0.005461764056235552,-0.022052476182579994,170104,Kharkiv,s2__rgb_prepost__delta__b03,rgb_prepost,P7
0.5630482880870903,0.5630482880870903,higher=damaged,22762977.0,0.0007598203772961026,0.20512434840202332,0.19512301683425903,170104,Kharkiv,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.5536760420421856,0.5536760420421856,higher=damaged,22383679.5,0.004150174064170171,0.1896020919084549,0.18087726831436157,170101,Kharkiv,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.5490282280832929,0.5490282280832929,higher=damaged,22196172.5,0.008836810546694355,0.2183983325958252,0.20984229445457458,170104,Kharkiv,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.7908462082197314,0.7908462082197314,higher=damaged,46990.5,0.013626070903767806,0.23960000276565552,0.20690403878688812,9909,Kherson,s2__rgb_prepost__pre__b04,rgb_prepost,P7
0.737697330775186,0.737697330775186,higher=damaged,43832.5,0.04378444034047525,0.20098334550857544,0.176369771361351,9909,Kherson,s2__rgb_prepost__pre__b02,rgb_prepost,P7
0.7155155003534281,0.7155155003534281,higher=damaged,42514.5,0.06755024224999642,0.21423332393169403,0.18973340094089508,9909,Kherson,s2__rgb_prepost__pre__b03,rgb_prepost,P7
0.2996398397791915,0.7003601602208085,lower=damaged,17804.0,0.08923565472011669,-0.021683335304260254,-0.011582187376916409,9909,Kherson,s2__rgb_prepost__delta__b04,rgb_prepost,P7
0.691516038910768,0.691516038910768,higher=damaged,41088.5,0.10428532351250752,0.19099999964237213,0.16964654624462128,9909,Kherson,s2__rgb_prepost__post__b02,rgb_prepost,P7
0.686576458312296,0.686576458312296,higher=damaged,40795.0,0.11352978228140492,0.21791665256023407,0.19532185792922974,9909,Kherson,s2__rgb_prepost__post__b04,rgb_prepost,P7
0.6677606112625805,0.6677606112625805,higher=damaged,39677.0,0.15475831118075048,0.20333333313465118,0.18202535808086395,9909,Kherson,s2__rgb_prepost__post__b03,rgb_prepost,P7
0.38779494429297523,0.6122050557070248,lower=damaged,23042.0,0.34125639301515187,-0.009983333759009838,-0.006723225582391024,9909,Kherson,s2__rgb_prepost__delta__b02,rgb_prepost,P7
0.4361641253492208,0.5638358746507792,lower=damaged,25916.0,0.5882294100109415,-0.01089999545365572,-0.007708048447966576,9909,Kherson,s2__rgb_prepost__delta__b03,rgb_prepost,P7
